#RIC;Alias Underlying RIC;Domain;Date-Time;GMT Offset;Type;Bid Price;Bid Size;Ask Price;Ask Size
SETU26;;Market Price;2026-09-04T19:11:27.891825347Z;-5;Quote;6.5;56;6.55;221
SETU26;;Market Price;2026-09-04T19:11:28.671311154Z;-5;Quote;6.5;31;6.55;221
SETU26;;Market Price;2026-09-04T19:11:28.671311154Z;-5;Quote;6.5;32;6.55;221
SETU26;;Market Price;2026-09-04T19:11:34.656913144Z;-5;Quote;6.5;32;6.55;271
SETU26;;Market Price;2026-09-04T19:11:35.526336317Z;-5;Quote;6.5;32;6.55;221
SETU26;;Market Price;2026-09-04T19:11:36.867128810Z;-5;Quote;6.5;139;6.55;221
SETU26;;Market Price;2026-09-04T19:11:54.021626987Z;-5;Quote;6.5;146;6.55;221
SETU26;;Market Price;2026-09-04T19:12:00.006564114Z;-5;Quote;6.5;141;6.55;221
SETU26;;Market Price;2026-09-04T19:12:12.961441981Z;-5;Quote;6.5;140;6.55;221
SETU26;;Market Price;2026-09-04T19:12:12.961441981Z;-5;Quote;6.5;139;6.55;221
SETU26;;Market Price;2026-09-04T19:12:12.986273687Z;-5;Quote;6.5;139;6.55;219
SETU26;;Market Price;2026-09-04T19:12:34.347042885Z;-5;Quote;6.5;122;6.55;219
SETU26;;Market Price;2026-09-04T19:12:40.236212076Z;-5;Quote;6.5;122;6.55;234
SETU26;;Market Price;2026-09-04T19:12:49.831689937Z;-5;Quote;6.5;115;6.55;234
SETU26;;Market Price;2026-09-04T19:12:49.831689937Z;-5;Quote;6.5;110;6.55;234
SETU26;;Market Price;2026-09-04T19:12:49.831689937Z;-5;Quote;6.5;105;6.55;234
SETU26;;Market Price;2026-09-04T19:12:56.592152838Z;-5;Quote;6.5;50;6.55;234
SETU26;;Market Price;2026-09-04T19:12:56.592152838Z;-5;Quote;6.5;52;6.55;234
SETU26;;Market Price;2026-09-04T19:13:17.811688197Z;-5;Quote;6.45;620;6.5;78
SETU26;;Market Price;2026-09-04T19:13:17.811688197Z;-5;Quote;6.45;620;6.5;76
SETU26;;Market Price;2026-09-04T19:13:17.932172808Z;-5;Quote;6.45;620;6.5;101
SETU26;;Market Price;2026-09-04T19:13:24.531665587Z;-5;Quote;6.45;620;6.5;201
SETU26;;Market Price;2026-09-04T19:14:23.386903626Z;-5;Quote;6.45;620;6.5;395
SETU26;;Market Price;2026-09-04T19:14:35.241814021Z;-5;Quote;6.45;620;6.5;201
SETU26;;Market Price;2026-09-04T19:14:52.501737467Z;-5;Quote;6.45;426;6.5;201
SETU26;;Market Price;2026-09-04T19:14:57.101567120Z;-5;Quote;6.45;426;6.5;195
SETU26;;Market Price;2026-09-04T19:14:57.281782123Z;-5;Quote;6.45;401;6.5;195
SETU26;;Market Price;2026-09-04T19:15:15.492019456Z;-5;Quote;6.45;401;6.5;245
SETU26;;Market Price;2026-09-04T19:15:31.092082031Z;-5;Quote;6.45;398;6.5;245
SETU26;;Market Price;2026-09-04T19:15:31.131906144Z;-5;Quote;6.45;395;6.5;245
SETU26;;Market Price;2026-09-04T19:15:31.136884311Z;-5;Quote;6.45;396;6.5;245
SETU26;;Market Price;2026-09-04T19:16:08.142157013Z;-5;Quote;6.45;21;6.5;245
SETU26;;Market Price;2026-09-04T19:16:08.211882081Z;-5;Quote;6.45;20;6.5;245
SETU26;;Market Price;2026-09-04T19:16:10.331911111Z;-5;Quote;6.4;24;6.5;245
SETU26;;Market Price;2026-09-04T19:16:10.331911111Z;-5;Quote;6.4;26;6.5;245
SETU26;;Market Price;2026-09-04T19:16:17.367333430Z;-5;Quote;6.4;26;6.45;25
SETU26;;Market Price;2026-09-04T19:16:18.631167186Z;-5;Quote;6.4;26;6.45;50
SETU26;;Market Price;2026-09-04T19:16:20.051580821Z;-5;Quote;6.4;2;6.45;50
SETU26;;Market Price;2026-09-04T19:16:31.142065341Z;-5;Quote;6.35;984;6.45;50
SETU26;;Market Price;2026-09-04T19:16:43.981878288Z;-5;Quote;6.35;984;6.45;95
SETU26;;Market Price;2026-09-04T19:16:44.241969308Z;-5;Quote;6.35;584;6.45;95
SETU26;;Market Price;2026-09-04T19:16:49.941578895Z;-5;Quote;6.35;584;6.4;15
SETU26;;Market Price;2026-09-04T19:16:52.031941465Z;-5;Quote;6.35;584;6.4;60
SETU26;;Market Price;2026-09-04T19:16:59.681728420Z;-5;Quote;6.35;584;6.4;15
SETU26;;Market Price;2026-09-04T19:17:04.636977220Z;-5;Quote;6.35;584;6.4;60
SETU26;;Market Price;2026-09-04T19:17:33.947225078Z;-5;Quote;6.35;574;6.4;60
SETU26;;Market Price;2026-09-04T19:17:36.156373147Z;-5;Quote;6.35;574;6.4;67
SETU26;;Market Price;2026-09-04T19:17:36.286926574Z;-5;Quote;6.35;574;6.4;22
SETU26;;Market Price;2026-09-04T19:18:16.481829352Z;-5;Quote;6.35;575;6.4;22
SETU26;;Market Price;2026-09-04T19:18:57.441421429Z;-5;Quote;6.35;567;6.4;22
SETU26;;Market Price;2026-09-04T19:19:07.071595739Z;-5;Quote;6.35;25;6.4;22
SETU26;;Market Price;2026-09-04T19:19:08.771412494Z;-5;Quote;6.3;800;6.4;22
SETU26;;Market Price;2026-09-04T19:19:08.807230421Z;-5;Quote;6.3;400;6.4;22
SETU26;;Market Price;2026-09-04T19:19:09.822456405Z;-5;Quote;6.3;400;6.35;25
SETU26;;Market Price;2026-09-04T19:19:09.826452322Z;-5;Quote;6.3;400;6.35;24
SETU26;;Market Price;2026-09-04T19:19:10.036401903Z;-5;Quote;6.25;1753;6.35;24
SETU26;;Market Price;2026-09-04T19:19:10.036401903Z;-5;Quote;6.25;1353;6.35;24
SETU26;;Market Price;2026-09-04T19:19:10.036401903Z;-5;Quote;6.25;953;6.35;24
SETU26;;Market Price;2026-09-04T19:19:10.071295066Z;-5;Quote;6.25;553;6.35;24
SETU26;;Market Price;2026-09-04T19:19:11.351589929Z;-5;Quote;6.25;3;6.35;24
SETU26;;Market Price;2026-09-04T19:19:19.816609362Z;-5;Quote;6.25;3;6.35;69
SETU26;;Market Price;2026-09-04T19:19:57.091762427Z;-5;Quote;6.2;3371;6.35;69
SETU26;;Market Price;2026-09-04T19:19:57.106701163Z;-5;Quote;6.2;2971;6.35;69
SETU26;;Market Price;2026-09-04T19:19:57.106701163Z;-5;Quote;6.2;2971;6.35;469
SETU26;;Market Price;2026-09-04T19:19:57.111661871Z;-5;Quote;6.2;2571;6.35;469
SETU26;;Market Price;2026-09-04T19:19:57.111661871Z;-5;Quote;6.2;2571;6.35;869
SETU26;;Market Price;2026-09-04T19:19:57.131565623Z;-5;Quote;6.2;2171;6.35;869
SETU26;;Market Price;2026-09-04T19:19:57.151224068Z;-5;Quote;6.2;1771;6.35;869
SETU26;;Market Price;2026-09-04T19:19:57.166426494Z;-5;Quote;6.2;2171;6.35;869
SETU26;;Market Price;2026-09-04T19:19:58.137125556Z;-5;Quote;6.2;2174;6.35;869
SETU26;;Market Price;2026-09-04T19:19:58.137125556Z;-5;Quote;6.2;2574;6.35;869
SETU26;;Market Price;2026-09-04T19:20:00.016945341Z;-5;Quote;6.2;2174;6.35;869
SETU26;;Market Price;2026-09-04T19:20:09.427234173Z;-5;Quote;6.2;2174;6.35;889
SETU26;;Market Price;2026-09-04T19:20:13.726280779Z;-5;Quote;6.2;2174;6.3;10
SETU26;;Market Price;2026-09-04T19:20:13.726280779Z;-5;Quote;6.2;1774;6.3;10
SETU26;;Market Price;2026-09-04T19:20:13.726280779Z;-5;Quote;6.2;1774;6.3;55
SETU26;;Market Price;2026-09-04T19:20:13.747313952Z;-5;Quote;6.2;1374;6.3;55
SETU26;;Market Price;2026-09-04T19:20:13.772190439Z;-5;Quote;6.2;974;6.3;55
SETU26;;Market Price;2026-09-04T19:20:25.791726784Z;-5;Quote;6.2;424;6.3;55
SETU26;;Market Price;2026-09-04T19:20:26.651606392Z;-5;Quote;6.2;424;6.3;10
SETU26;;Market Price;2026-09-04T19:20:27.801803141Z;-5;Quote;6.2;424;6.3;11
SETU26;;Market Price;2026-09-04T19:20:39.331365019Z;-5;Quote;6.2;424;6.25;103
SETU26;;Market Price;2026-09-04T19:20:39.331365019Z;-5;Quote;6.2;24;6.25;103
SETU26;;Market Price;2026-09-04T19:20:41.856329104Z;-5;Quote;6.25;22;6.3;3211
SETU26;;Market Price;2026-09-04T19:20:41.856329104Z;-5;Quote;6.25;22;6.3;2811
SETU26;;Market Price;2026-09-04T19:20:41.856329104Z;-5;Quote;6.25;25;6.3;2811
SETU26;;Market Price;2026-09-04T19:20:41.856329104Z;-5;Quote;6.25;25;6.3;2411
SETU26;;Market Price;2026-09-04T19:20:41.856329104Z;-5;Quote;6.25;28;6.3;2411
SETU26;;Market Price;2026-09-04T19:20:41.856329104Z;-5;Quote;6.25;25;6.3;2411
SETU26;;Market Price;2026-09-04T19:20:41.856329104Z;-5;Quote;6.25;28;6.3;2411
SETU26;;Market Price;2026-09-04T19:20:41.856329104Z;-5;Quote;6.25;13;6.3;2411
SETU26;;Market Price;2026-09-04T19:20:41.856329104Z;-5;Quote;6.25;13;6.3;2811
SETU26;;Market Price;2026-09-04T19:20:41.866228579Z;-5;Quote;6.25;13;6.3;2411
SETU26;;Market Price;2026-09-04T19:20:41.866228579Z;-5;Quote;6.25;13;6.3;2011
SETU26;;Market Price;2026-09-04T19:20:41.871315879Z;-5;Quote;6.25;13;6.3;1611
SETU26;;Market Price;2026-09-04T19:20:41.872276993Z;-5;Quote;6.25;13;6.3;1211
SETU26;;Market Price;2026-09-04T19:20:41.897190774Z;-5;Quote;6.25;13;6.3;811
SETU26;;Market Price;2026-09-04T19:20:41.907138566Z;-5;Quote;6.25;13;6.3;411
SETU26;;Market Price;2026-09-04T19:20:42.006711553Z;-5;Quote;6.25;14;6.3;411
SETU26;;Market Price;2026-09-04T19:20:42.167023833Z;-5;Quote;6.25;25;6.3;411
SETU26;;Market Price;2026-09-04T19:20:42.267279230Z;-5;Quote;6.25;15;6.3;411
SETU26;;Market Price;2026-09-04T19:20:42.326998023Z;-5;Quote;6.25;16;6.3;411
SETU26;;Market Price;2026-09-04T19:20:42.416636678Z;-5;Quote;6.25;19;6.3;411
SETU26;;Market Price;2026-09-04T19:21:40.642378597Z;-5;Quote;6.25;16;6.3;411
SETU26;;Market Price;2026-09-04T19:21:55.192223322Z;-5;Quote;6.25;5;6.3;411
SETU26;;Market Price;2026-09-04T19:22:33.751272641Z;-5;Quote;6.25;5;6.3;166
SETU26;;Market Price;2026-09-04T19:22:33.751272641Z;-5;Quote;6.25;13;6.3;166
SETU26;;Market Price;2026-09-04T19:22:33.772343457Z;-5;Quote;6.25;13;6.3;161
SETU26;;Market Price;2026-09-04T19:22:43.822388655Z;-5;Quote;6.25;22;6.3;161
SETU26;;Market Price;2026-09-04T19:22:45.027357753Z;-5;Quote;6.25;27;6.3;161
SETU26;;Market Price;2026-09-04T19:22:45.027357753Z;-5;Quote;6.25;28;6.3;161
SETU26;;Market Price;2026-09-04T19:22:45.052314368Z;-5;Quote;6.25;27;6.3;161
SETU26;;Market Price;2026-09-04T19:22:46.226921731Z;-5;Quote;6.25;17;6.3;161
SETU26;;Market Price;2026-09-04T19:22:46.226921731Z;-5;Quote;6.25;18;6.3;161
SETU26;;Market Price;2026-09-04T19:22:47.927334060Z;-5;Quote;6.25;18;6.3;156
SETU26;;Market Price;2026-09-04T19:22:56.626658260Z;-5;Quote;6.25;19;6.3;156
SETU26;;Market Price;2026-09-04T19:23:09.437242679Z;-5;Quote;6.25;18;6.3;156
SETU26;;Market Price;2026-09-04T19:23:09.462201460Z;-5;Quote;6.25;18;6.3;155
SETU26;;Market Price;2026-09-04T19:23:17.796574607Z;-5;Quote;6.25;18;6.3;165
SETU26;;Market Price;2026-09-04T19:23:19.531660209Z;-5;Quote;6.25;18;6.3;10
SETU26;;Market Price;2026-09-04T19:23:30.332216454Z;-5;Quote;6.2;820;6.3;10
SETU26;;Market Price;2026-09-04T19:23:30.332216454Z;-5;Quote;6.2;420;6.3;10
SETU26;;Market Price;2026-09-04T19:23:30.376947455Z;-5;Quote;6.2;20;6.3;10
SETU26;;Market Price;2026-09-04T19:23:38.281351893Z;-5;Quote;6.2;8;6.3;10
SETU26;;Market Price;2026-09-04T19:23:38.281351893Z;-5;Quote;6.2;9;6.3;10
SETU26;;Market Price;2026-09-04T19:23:40.331799811Z;-5;Quote;6.15;3701;6.3;10
SETU26;;Market Price;2026-09-04T19:23:40.331799811Z;-5;Quote;6.15;3301;6.3;10
SETU26;;Market Price;2026-09-04T19:23:40.331799811Z;-5;Quote;6.15;3301;6.3;410
SETU26;;Market Price;2026-09-04T19:23:40.341752621Z;-5;Quote;6.15;2901;6.3;410
SETU26;;Market Price;2026-09-04T19:23:40.341752621Z;-5;Quote;6.15;2901;6.3;810
SETU26;;Market Price;2026-09-04T19:23:40.346224440Z;-5;Quote;6.15;2501;6.3;810
SETU26;;Market Price;2026-09-04T19:23:40.346803185Z;-5;Quote;6.15;2101;6.3;810
SETU26;;Market Price;2026-09-04T19:23:40.346803185Z;-5;Quote;6.15;2101;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:40.366717569Z;-5;Quote;6.15;1701;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:40.386621544Z;-5;Quote;6.15;1301;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:40.561790369Z;-5;Quote;6.15;1303;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:41.386885852Z;-5;Quote;6.15;1703;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:41.406882096Z;-5;Quote;6.15;1303;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:42.417110960Z;-5;Quote;6.15;1703;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:42.442115728Z;-5;Quote;6.15;1303;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:43.446951908Z;-5;Quote;6.15;1703;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:43.466846696Z;-5;Quote;6.15;1303;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:44.057207809Z;-5;Quote;6.15;802;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:44.057207809Z;-5;Quote;6.15;402;6.3;1210
SETU26;;Market Price;2026-09-04T19:23:44.057207809Z;-5;Quote;6.15;402;6.3;1610
SETU26;;Market Price;2026-09-04T19:23:45.091291707Z;-5;Quote;6.15;402;6.3;2010
SETU26;;Market Price;2026-09-04T19:23:47.641593655Z;-5;Quote;6.15;402;6.3;2560
SETU26;;Market Price;2026-09-04T19:23:47.656596582Z;-5;Quote;6.15;402;6.3;2960
SETU26;;Market Price;2026-09-04T19:23:48.612114925Z;-5;Quote;6.15;402;6.3;2560
SETU26;;Market Price;2026-09-04T19:23:48.626221755Z;-5;Quote;6.15;402;6.3;2160
SETU26;;Market Price;2026-09-04T19:23:50.541371124Z;-5;Quote;6.15;402;6.3;2180
SETU26;;Market Price;2026-09-04T19:23:59.726961413Z;-5;Quote;6.15;398;6.3;2180
SETU26;;Market Price;2026-09-04T19:24:02.556905612Z;-5;Quote;6.2;250;6.3;2180
SETU26;;Market Price;2026-09-04T19:24:02.556905612Z;-5;Quote;6.2;250;6.3;1780
SETU26;;Market Price;2026-09-04T19:24:02.556905612Z;-5;Quote;6.2;250;6.3;1380
SETU26;;Market Price;2026-09-04T19:24:02.556905612Z;-5;Quote;6.2;250;6.3;980
SETU26;;Market Price;2026-09-04T19:24:02.596716602Z;-5;Quote;6.2;250;6.3;580
SETU26;;Market Price;2026-09-04T19:24:02.606684525Z;-5;Quote;6.2;252;6.3;580
SETU26;;Market Price;2026-09-04T19:24:04.476318987Z;-5;Quote;6.2;252;6.25;25
SETU26;;Market Price;2026-09-04T19:24:04.476318987Z;-5;Quote;6.2;250;6.25;25
SETU26;;Market Price;2026-09-04T19:24:04.527192650Z;-5;Quote;6.2;250;6.25;23
SETU26;;Market Price;2026-09-04T19:24:11.826847559Z;-5;Quote;6.2;250;6.25;48
SETU26;;Market Price;2026-09-04T19:24:16.436212546Z;-5;Quote;6.2;250;6.25;73
SETU26;;Market Price;2026-09-04T19:24:20.546684145Z;-5;Quote;6.2;250;6.25;93
SETU26;;Market Price;2026-09-04T19:24:30.141967962Z;-5;Quote;6.25;153;6.3;1780
SETU26;;Market Price;2026-09-04T19:24:30.141967962Z;-5;Quote;6.25;153;6.3;1380
SETU26;;Market Price;2026-09-04T19:24:30.141967962Z;-5;Quote;6.25;156;6.3;1380
SETU26;;Market Price;2026-09-04T19:24:30.156977811Z;-5;Quote;6.25;156;6.3;980
SETU26;;Market Price;2026-09-04T19:24:30.156977811Z;-5;Quote;6.25;156;6.3;580
SETU26;;Market Price;2026-09-04T19:24:32.127356791Z;-5;Quote;6.25;156;6.3;560
SETU26;;Market Price;2026-09-04T19:24:34.432266715Z;-5;Quote;6.25;156;6.3;10
SETU26;;Market Price;2026-09-04T19:24:34.432266715Z;-5;Quote;6.25;153;6.3;10
SETU26;;Market Price;2026-09-04T19:24:34.481921874Z;-5;Quote;6.25;153;6.3;7
SETU26;;Market Price;2026-09-04T19:24:39.822217884Z;-5;Quote;6.25;153;6.3;32
SETU26;;Market Price;2026-09-04T19:24:40.011325862Z;-5;Quote;6.3;18;6.35;1350
SETU26;;Market Price;2026-09-04T19:24:40.016383157Z;-5;Quote;6.3;19;6.35;1350
SETU26;;Market Price;2026-09-04T19:24:40.026285028Z;-5;Quote;6.3;19;6.35;950
SETU26;;Market Price;2026-09-04T19:24:40.032277688Z;-5;Quote;6.3;19;6.35;550
SETU26;;Market Price;2026-09-04T19:24:42.756831101Z;-5;Quote;6.3;19;6.4;5015
SETU26;;Market Price;2026-09-04T19:24:42.756831101Z;-5;Quote;6.3;19;6.4;4615
SETU26;;Market Price;2026-09-04T19:24:42.756831101Z;-5;Quote;6.3;19;6.4;4215
SETU26;;Market Price;2026-09-04T19:24:42.756831101Z;-5;Quote;6.3;19;6.4;3665
SETU26;;Market Price;2026-09-04T19:24:42.756831101Z;-5;Quote;6.3;19;6.4;3115
SETU26;;Market Price;2026-09-04T19:24:42.756831101Z;-5;Quote;6.3;19;6.4;2715
SETU26;;Market Price;2026-09-04T19:24:42.756831101Z;-5;Quote;6.3;19;6.4;2165
SETU26;;Market Price;2026-09-04T19:24:42.756831101Z;-5;Quote;6.3;19;6.4;1615
SETU26;;Market Price;2026-09-04T19:24:42.771797309Z;-5;Quote;6.3;19;6.4;1215
SETU26;;Market Price;2026-09-04T19:24:42.771797309Z;-5;Quote;6.3;19;6.4;815
SETU26;;Market Price;2026-09-04T19:24:42.771797309Z;-5;Quote;6.3;19;6.4;415
SETU26;;Market Price;2026-09-04T19:24:42.806547639Z;-5;Quote;6.3;19;6.4;15
SETU26;;Market Price;2026-09-04T19:24:45.662177319Z;-5;Quote;6.3;19;6.4;40
SETU26;;Market Price;2026-09-04T19:24:49.376405724Z;-5;Quote;6.3;19;6.4;65
SETU26;;Market Price;2026-09-04T19:24:50.901394535Z;-5;Quote;6.3;19;6.4;40
SETU26;;Market Price;2026-09-04T19:24:53.786254373Z;-5;Quote;6.3;19;6.4;90
SETU26;;Market Price;2026-09-04T19:24:56.511464603Z;-5;Quote;6.3;19;6.4;640
SETU26;;Market Price;2026-09-04T19:24:57.862132769Z;-5;Quote;6.25;2929;6.4;640
SETU26;;Market Price;2026-09-04T19:24:57.862132769Z;-5;Quote;6.25;2529;6.4;640
SETU26;;Market Price;2026-09-04T19:24:57.862132769Z;-5;Quote;6.25;2529;6.4;1040
SETU26;;Market Price;2026-09-04T19:24:57.872084066Z;-5;Quote;6.25;2129;6.4;1040
SETU26;;Market Price;2026-09-04T19:24:57.872084066Z;-5;Quote;6.25;2129;6.4;1440
SETU26;;Market Price;2026-09-04T19:24:57.877147462Z;-5;Quote;6.25;1729;6.4;1440
SETU26;;Market Price;2026-09-04T19:24:57.897065353Z;-5;Quote;6.25;1329;6.4;1440
SETU26;;Market Price;2026-09-04T19:24:57.897065353Z;-5;Quote;6.25;929;6.4;1440
SETU26;;Market Price;2026-09-04T19:24:57.897065353Z;-5;Quote;6.25;929;6.4;1840
SETU26;;Market Price;2026-09-04T19:24:57.911922308Z;-5;Quote;6.25;529;6.4;1840
SETU26;;Market Price;2026-09-04T19:24:58.216572955Z;-5;Quote;6.25;530;6.4;1840
SETU26;;Market Price;2026-09-04T19:24:58.952060891Z;-5;Quote;6.25;530;6.4;2240
SETU26;;Market Price;2026-09-04T19:25:00.012216911Z;-5;Quote;6.25;536;6.4;2240
SETU26;;Market Price;2026-09-04T19:25:05.017299449Z;-5;Quote;6.3;6;6.4;2240
SETU26;;Market Price;2026-09-04T19:25:05.017299449Z;-5;Quote;6.3;6;6.4;1840
SETU26;;Market Price;2026-09-04T19:25:05.017299449Z;-5;Quote;6.3;6;6.4;1440
SETU26;;Market Price;2026-09-04T19:25:05.017299449Z;-5;Quote;6.3;6;6.4;1040
SETU26;;Market Price;2026-09-04T19:25:05.062019333Z;-5;Quote;6.3;6;6.4;640
SETU26;;Market Price;2026-09-04T19:25:05.068073341Z;-5;Quote;6.3;7;6.4;640
SETU26;;Market Price;2026-09-04T19:25:08.446530643Z;-5;Quote;6.3;7;6.4;90
SETU26;;Market Price;2026-09-04T19:25:15.016627991Z;-5;Quote;6.35;6;6.4;90
SETU26;;Market Price;2026-09-04T19:25:15.066400413Z;-5;Quote;6.35;7;6.4;90
SETU26;;Market Price;2026-09-04T19:25:19.186903435Z;-5;Quote;6.25;3479;6.4;90
SETU26;;Market Price;2026-09-04T19:25:19.201915256Z;-5;Quote;6.25;3079;6.4;90
SETU26;;Market Price;2026-09-04T19:25:19.201915256Z;-5;Quote;6.25;3079;6.4;490
SETU26;;Market Price;2026-09-04T19:25:19.206808518Z;-5;Quote;6.25;2679;6.4;490
SETU26;;Market Price;2026-09-04T19:25:19.226723113Z;-5;Quote;6.25;2279;6.4;490
SETU26;;Market Price;2026-09-04T19:25:19.241724560Z;-5;Quote;6.25;1879;6.4;490
SETU26;;Market Price;2026-09-04T19:25:20.242020185Z;-5;Quote;6.25;2279;6.4;490
SETU26;;Market Price;2026-09-04T19:25:28.116423260Z;-5;Quote;6.25;2285;6.4;490
SETU26;;Market Price;2026-09-04T19:25:33.122158335Z;-5;Quote;6.3;6;6.4;490
SETU26;;Market Price;2026-09-04T19:25:33.122158335Z;-5;Quote;6.3;6;6.4;90
SETU26;;Market Price;2026-09-04T19:25:38.252250484Z;-5;Quote;6.3;11;6.4;90
SETU26;;Market Price;2026-09-04T19:25:40.362012141Z;-5;Quote;6.3;6;6.4;85
SETU26;;Market Price;2026-09-04T19:25:40.371973867Z;-5;Quote;6.3;6;6.45;3350
SETU26;;Market Price;2026-09-04T19:25:40.371973867Z;-5;Quote;6.3;6;6.45;2950
SETU26;;Market Price;2026-09-04T19:25:40.371973867Z;-5;Quote;6.3;406;6.45;2950
SETU26;;Market Price;2026-09-04T19:25:40.371973867Z;-5;Quote;6.3;6;6.45;2950
SETU26;;Market Price;2026-09-04T19:25:40.371973867Z;-5;Quote;6.3;6;6.45;3350
SETU26;;Market Price;2026-09-04T19:25:40.371973867Z;-5;Quote;6.3;9;6.45;3350
SETU26;;Market Price;2026-09-04T19:25:40.381826645Z;-5;Quote;6.4;5;6.45;3350
SETU26;;Market Price;2026-09-04T19:25:40.381826645Z;-5;Quote;6.4;5;6.45;2950
SETU26;;Market Price;2026-09-04T19:25:40.386921574Z;-5;Quote;6.4;5;6.45;2550
SETU26;;Market Price;2026-09-04T19:25:40.386921574Z;-5;Quote;6.4;5;6.45;2150
SETU26;;Market Price;2026-09-04T19:25:40.416345176Z;-5;Quote;6.4;5;6.45;1750
SETU26;;Market Price;2026-09-04T19:25:40.426318423Z;-5;Quote;6.4;5;6.45;1350
SETU26;;Market Price;2026-09-04T19:25:40.426318423Z;-5;Quote;6.4;5;6.45;950
SETU26;;Market Price;2026-09-04T19:25:40.502070144Z;-5;Quote;6.4;8;6.45;950
SETU26;;Market Price;2026-09-04T19:25:40.811717023Z;-5;Quote;6.4;8;6.45;550
SETU26;;Market Price;2026-09-04T19:25:43.122276594Z;-5;Quote;6.4;14;6.45;550
SETU26;;Market Price;2026-09-04T19:25:44.746597246Z;-5;Quote;6.4;14;6.5;5070
SETU26;;Market Price;2026-09-04T19:25:44.746597246Z;-5;Quote;6.4;14;6.5;4520
SETU26;;Market Price;2026-09-04T19:25:44.746597246Z;-5;Quote;6.4;14;6.5;4120
SETU26;;Market Price;2026-09-04T19:25:44.746597246Z;-5;Quote;6.4;14;6.5;3570
SETU26;;Market Price;2026-09-04T19:25:44.746597246Z;-5;Quote;6.4;14;6.5;3020
SETU26;;Market Price;2026-09-04T19:25:44.746597246Z;-5;Quote;6.4;14;6.5;2620
SETU26;;Market Price;2026-09-04T19:25:44.746597246Z;-5;Quote;6.4;14;6.5;2070
SETU26;;Market Price;2026-09-04T19:25:44.761453422Z;-5;Quote;6.4;14;6.5;1670
SETU26;;Market Price;2026-09-04T19:25:44.761453422Z;-5;Quote;6.4;14;6.5;1270
SETU26;;Market Price;2026-09-04T19:25:44.761453422Z;-5;Quote;6.4;14;6.5;870
SETU26;;Market Price;2026-09-04T19:25:44.791314517Z;-5;Quote;6.4;14;6.5;470
SETU26;;Market Price;2026-09-04T19:25:44.822254853Z;-5;Quote;6.4;14;6.5;70
SETU26;;Market Price;2026-09-04T19:25:46.806651751Z;-5;Quote;6.4;14;6.5;620
SETU26;;Market Price;2026-09-04T19:25:53.557002221Z;-5;Quote;6.4;11;6.5;620
SETU26;;Market Price;2026-09-04T19:25:53.581974430Z;-5;Quote;6.4;11;6.5;617
SETU26;;Market Price;2026-09-04T19:25:56.227097718Z;-5;Quote;6.4;11;6.5;611
SETU26;;Market Price;2026-09-04T19:26:08.867096017Z;-5;Quote;6.4;11;6.5;617
SETU26;;Market Price;2026-09-04T19:26:08.887024135Z;-5;Quote;6.4;144;6.5;617
SETU26;;Market Price;2026-09-04T19:26:22.231427148Z;-5;Quote;6.4;91;6.5;617
SETU26;;Market Price;2026-09-04T19:26:22.231427148Z;-5;Quote;6.4;93;6.5;617
SETU26;;Market Price;2026-09-04T19:26:22.242327719Z;-5;Quote;6.4;98;6.5;617
SETU26;;Market Price;2026-09-04T19:26:22.376755105Z;-5;Quote;6.4;78;6.5;617
SETU26;;Market Price;2026-09-04T19:26:24.332036893Z;-5;Quote;6.4;84;6.5;617
SETU26;;Market Price;2026-09-04T19:26:29.811249310Z;-5;Quote;6.45;55;6.5;617
SETU26;;Market Price;2026-09-04T19:26:29.861280306Z;-5;Quote;6.45;57;6.5;617
SETU26;;Market Price;2026-09-04T19:26:32.377019598Z;-5;Quote;6.45;37;6.5;617
SETU26;;Market Price;2026-09-04T19:26:32.377019598Z;-5;Quote;6.45;38;6.5;617
SETU26;;Market Price;2026-09-04T19:26:34.336522764Z;-5;Quote;6.45;44;6.5;617
SETU26;;Market Price;2026-09-04T19:26:37.186684211Z;-5;Quote;6.45;45;6.5;617
SETU26;;Market Price;2026-09-04T19:26:39.486564052Z;-5;Quote;6.45;45;6.5;637
SETU26;;Market Price;2026-09-04T19:26:44.522125930Z;-5;Quote;6.45;45;6.5;87
SETU26;;Market Price;2026-09-04T19:26:52.436310657Z;-5;Quote;6.45;45;6.5;81
SETU26;;Market Price;2026-09-04T19:26:53.806395130Z;-5;Quote;6.45;8;6.5;81
SETU26;;Market Price;2026-09-04T19:26:53.806395130Z;-5;Quote;6.45;9;6.5;81
SETU26;;Market Price;2026-09-04T19:26:57.776257252Z;-5;Quote;6.45;9;6.5;131
SETU26;;Market Price;2026-09-04T19:26:58.156467523Z;-5;Quote;6.4;76;6.45;11
